"content","sentiment"
"c nya payah punya wawas aplikasi sendiri sampe habis k pulsa buat tlp terus nyesel simpan dana sini ampe skrg dana sangkut akun lama aktif pulih nomer baru kirim link taut sedia pihak c salalu putar tanya nya","0"
"mantap","1"
"min kan no udah hangus gak login lg mau ganti no biyar fitur plud ny lg gmn dlu udah verikasi tp no hangus","1"
"sering load pdhl sinya bagus jelekbnget","0"
"ramah bngt pa sopir","1"
"gojek selalu hati","1"
"goood","1"
"yg update baru bikin ribet pesan mkn x pencet g jls","0"
"fitur mode hemat nya hilang jadi male","0"
"bagus","1"
"gojek mantap maju terus","1"
"mantap jaya","1"
"banyakin diskonn","1"
"mantap","1"
"udh update paylater nya ga pakai my telkomsel","0"
"sangat bantu sekali","1"
"kirim cepat drivernya baik","1"
"kesel banget order makan salah pencet gada konfirmasi bayar nya gimana maen konfirmasi resto nya aja mana bom masukin promo gua sedih emang paling bener sen makan aplikasi oren aja si","1"
"semua jadi lebih mudah","1"
"gojek u knp jadi freak bgt si biaya layan sampe beli makan ga nyampe rb tiba tiba jadi kan ga masuk akal cuma gara gara ongkir sm biaya kemas kalo gpp sih tp ga sampe rb kali mahal mau saing sm shopee voucher ongkir banyakin trs jgn cuma potong rb doang apa kocak dulu ga gitu deh","0"
"moga lancar kendala depan","1"
"bagus","1"
"gojek mantap sangat rekomended","1"
"mudah cepat amanah sangat bantu tingkat terus playanan puas customer trim bnget","1"
"gojek makin bagus akun go paylatter guna beberapa hari padahal cicil ny bayar","1"
"aplikasi yg sangat bantu buat yg ga bawa kendara sendiri lebih banyak promo yg pake","1"
"makasih abang sabar nunggu aku sebentar lg jajan ganti td aku yg nunggu abang","1"
"mantabz","1"
"driver jujurbaik tanggung jawab","1"
"bagus","1"
"ok","1"
"oke","1"
"aplikasi sering error pakai promo sering error mau sen error errornya sering ga diapain aplikasi niat gak sih bikin aplikasi friendly user promo dikit gak banyak","0"
"respon pihak gopay lama","0"
"isi lengkap mudah guna sekarang kok lot yah padahal dulu enteng buka aplikasi","1"
"senang banget pakai gojek lebih cepat kalo mau kemanapokoknya seru deh klo pake gojek","1"
"aplikasi guna gak punya kendara mudah urus","1"
"semua yg dlm gopay sangat mmbntu","1"
"kecewa banget sama akun gojek masa stelah bayar tagih suruh upgred malah paylater gak guna ala jadi male unistal aja mending","0"
"abng gojek nya marah marah","0"
"ongkirnya mahal banget sekarang","1"
"well","1"
"apa dahhh ongkir nya mahal banget padahal jarak nya deket bgt dlu ongkir nya ga mahal","0"
"bantu banget","1"
"bantu","1"
"gojek tetap mrnjadi pilih no dlm aktifitas","1"
"lima bintang turunin jadi perkara gopaylater sumpah semenjak naik limit jadi ribet telat hari aja denda jadi rb ga ngotak wkwk mana sekarang teror wa dulu mah telat brp hari gaada chat paling lama telat hari sekarang jadi male make gopaylater mau off aja","0"
"persetan jadi bintang udah x minta kembali dana","0"
"ramah","1"
"good","1"
"mantap percaya","1"
"ok","1"
"mau hapus akun gak padahal tdk tagih ap kecewa","0"
"mantap tuju sangat membatuh sekali","1"
"jangan pernah pinjam gojekfindaya usaha besar milik tri nagihnya pake bahasa nya kek preman kaga disekolahin padahal udah email resmi pake joki tagih pakai ancam padahal denda jadi resiko pinjam","0"
"sangat mudah perlu antar jalan terimakssih banyak diskon","1"
"sangat bantu","1"
"seng lawan","1"
"kecewa banget pakai apk pakai paylater denda banyak malah lebih biaya pakai saran jangan pakai","0"
"nice","1"
"mulai ambil untung sembunyi gopaylater bayar luna sesuai tagih malah tagih bayar bayar","0"
"tarif mahal puoooollllll","0"
"manfaat","1"
"aplikator potong bank bri tiaphari d potong saldo kpgak masuk rekening bri","0"
"lebih hemat tepat","1"
"mobil driver pakai mantap semua","1"
"sangat baik","1"
"gak aktifin gopay pinjam","1"
"good","1"
"mantapks","1"
"moga banyak voucer gratis","1"
"sangan bantu","1"
"mantap","1"
"appnya lelet gak muncul apax","0"
"apk bagus","1"
"mantap","1"
"puas banget tunggu hadir tegal","1"
"moga gojek lebih maju sejahtera","1"
"mahal lambat denda goplaylaternyaterlalu tinggi denda lambat","0"
"i i","1"
"gopay aneh limit gabisa dipake pdahal bayar ga telat heran","1"
"td ce d","1"
"upgrade gopay later baru pernah kendala sejak migrasi gopay later baru malah muncul kendala padahal limit beri habis pakai bayar mesan karna mau bayar malah muncul oops sedikit ganggu gilir bayar pakai gopay lancar buat apa kasih limit gopay later kalau pakai tanya c gojek beri solusi tepat respon lambat","0"
"helpful","1"
"selalu puas dlm layan gojek is the best","1"
"manfaat","1"
"map acak driver dpt yg jauh padahal yg deketbikin waktu tunggu jadi lamatolong baik","0"
"qman dn lancar","1"
"semenjak update gopay by mab gopaylater sy gakbisa d pake malah d suruh login d perangkat helow hp cuma gmna bayar sy jadi mandet","0"
"awal mah takut gitu pake gopay takut uang ilang eh alhamdulilah aman cuy","1"
"ok","1"
"ngeriii denda sekarang telat hri rb kmren akumulasi hari rb nagihnya sekarang sdh kyk pinjol ilegal","0"
"fitur gopay letter transaksi beli pulsa paket data sedikit kecewa sih banyak ubah sistem malah kurang nyaman customer gojek","0"
"gopay later nya ga bayar sekali tagih ikut trik nya curang kalau lupa tanggal bayar tagih ikut denda besar ga pake lg lah lebih jahat pinjol","0"
"oke","1"
"ramah","1"
"aplikasi udah hari gak buka siii yaa","0"
"kecewa bgt udah aktif gopaylater dgn limit k update versi baru sempat bingung mau bayar tagih lalu byr cicilanskrg mau coba beli kuota dgn paylater malah suruh verifikasi data lg nama tgl lahir udah sesuai tgl lahir tp salah terus tahun jauh gel jari klik nyaups tgl lahir salah lalu tgl lahir berapa dah hapus aja kecewa bgt","1"
"good","1"
"kena scam gua bgst kalo pake gopay k potong k kagak notifikasi maduk kalo duit gopay kurang emang corp halal segala cara","0"
"ok","1"
"sangat bantu","1"
"cari oderan","1"
"sip keren","1"
"selalu setia pakai gojek meski saing banyak tetep cinta produk negeri","1"
"jangan lupa dowoad basmalah digital buat isi gopay nya gan makasih","1"
"habis update aplikasi nya jadi sering error","1"
"limit go pay later malah sedia makin male sama apk malah sekarang aplikasi gojek kya pinjol kocak akhir pake gojek sorry binta sesuai fungsi aplikasi","0"
"bayar pake qris lot susah baca qris nya","0"
"sangat bagus manfaat banget terimakasih","1"
"kapan aktif gopay pinjamnyasudah mesen tiap hari lama cari drivernyamalesichat k restoran tdak kok gak kayak dulu gojek","1"
"kalau bayar pin x salah kasih ingat kalau emang cuma coba x malah tiba maen lock aja","1"
"hari lambat hari bayar paylater kena denda nominal tagih sungguh luar biasa sistem kerja karya anak bangsa enak banget cari uang sasar empuk orang pepet silah makan uang denda ihklas dunia akhirat lintah darat","0"
"mohon baik bug metode bayar gopay latter cc mastercard kredivo","0"
"gojek gak ngotak aplikasi nya masa buka gojek lot nauzubillah","0"
"sekarang gojek lama masalah kirim gofoodngga ky dulu sllu cepat","1"
"ngga like sama gofood sekarang banyak biaya layan yg tanggung beli parah nya masaa mahal biaya layan dripd ongkir huumm padahl dulu awal gofood biaya layan ngga mahal sekaranggg nya skrg ga pernah pake gofood","0"
"mntap","1"
"iya jd lot stiap sen gofood jd hr ulang trs","1"
"aq gojek sangat bantu laku pergi mana makasih gojek","1"
"aneh udah transaksi lama gopal leter nya gak muncul","0"
"kerenn","1"
"gojek sekarang idak cak duluh gojek sekarang nyusai driver gojek","0"
"terlalu sibuk apdate ganggu doang","0"
"pernah kendala direspon cepat sangat bantu sekali aplikasi gojek sekarang guna terimakasih gojek indonesia","1"
"mantap","1"
"ok","1"
"capek malah gabisa transaksi mytelkom","0"
"driver nya sok jago semua","0"
"mantap","1"
"cepat amanah","1"
"ter bantu","1"
"mohon kasih saran driver jaga bersih biar wangi langgannan senang","1"
"tahun tahun pake gojek ga pernah aju paylater liat member baru limit gagal bayar transaksi udah puluh juta kecewa","0"
"kalau lapor konsumen jangan tel mentahkalau lapor rugi drivertelaah dulu lah riwayat orderannyakalau lapor konsumenapakah konsumen hubung driver masa main laporterus pihak gojek main suspend driver","0"
"sangat bantu tp kdang susah nyangkut kl order stlh hujan mgkn cuaca pengaruh","1"
"jarang guna copot dulu aplikasi hemat baterai","1"
"sekarang gojek makin buruk performa nya sulit banget cari driver driver mau ambil order padahal sangat mudah dapat driver sekarang kecewa lah","0"
"tarik","1"
"driver ramah tdk kaku","1"
"bantu jalan mantap","1"
"buat aplikasi hemat mending gk in driver gk mau bawa lama","0"
"mudah pakai ramah hp driver nya baik baik mantul dah pokok","1"
"mantap","1"
"bagus sistem nya","0"
"thank u bapak gojekk anterin manaaa","1"
"makin depan makin jelek aplikasi dulu maaf cuma kasih bintang kalo mau tambah bintang kembali dulu aplikasi noted","0"
"parahhh ihhh bayar paylaternya lalu upgrade limit nya ehhh malahh tolak dsruh ngajuin bulan desemberr tau gtu ga upgrade limit nya biar ttp pke limit belum sungguh menjebakk jdi male pake aplikasi","0"
"hidup cape cape aplikasi makin lama malah makin berat","0"
"baik","1"
"pertama kali pke gorde lsg puas","1"
"ui nya makin keren","1"
"good","1"
"aplikasi jual orang china jadi bijak aneh aneh banyak rugi customer","0"
"dong pihak gojek padahal baru bayar gopay later nyamasak sekarang ga guna buat beli pulsa paket datadengan ala eror terus kembalimaksud nya gimanasemenjak update makin gajelas ni gojek","0"
"harga ongkir ny banget mana d tmbh biaya klo pke mode hemat ongkir makan datang ny lama keburu laper jdi kenyang dluan","1"
"bayar apa akumah selalu pake gopay bayar qris tinggal scan doang bayar pake gopay","1"
"baikkkkk","1"
"tiap kali transaksi pake gopaylater selalu muncul notif ops sedang ganggu brp lama ganggu sblmnya tdk pernah alami spt","1"
"sangat bantu","1"
"sangat bantu","1"
"gak tolong bodoh","0"
"habis kena tipu sama driver cara reportnya bagai mana","0"
"kasih dulu lah","1"
"anisanya tel min ga mau pake gojek kata mahal mau bareng cowo","1"
"solusi kalo pulang malem ga angkot","1"
"kasih pinjam bunga kek lintah dasar lebih lintah lintah penggisap darah sempit kuburanlu duit mulu kau cari dunia mulu cari dunia selalin dunia ni dasar lintah","0"
"stop dulu pake playleterkarna lat hari denda ribu padahal belum rbu hari denda","0"
"bagus banget ngebantu bgt","1"
"oke banget","1"
"dc gopaylater nerir terus","0"
"biaya mahal bgtu apa sejahterah drivernya udah ga pernah belanja gojek karna mahal bgt liat driver gojek skrng udah kaya kaum duafa","0"
"sering error","0"
"pulih akun","0"
"puas sekali ngebantu transsportasi tingkat kan layan nya yaa","1"
"good","1"
"mantap","1"
"iklan sangat mangganggu","0"
"fitur fitur gojek semua nya sampah pilih telfon gratis gak pernah gak optimal kerja kadang kadang gak lebih banyak gak bisa guna fitur aplikasi padahal customer bayar lebih biaya tangan baik sistem aplikasi percuma cuma jadi pajang macam sampah chat driver susah masuk telfon gak suara sama sekali sampah sampah sampah","0"
"cepat tepat","1"
"semenjak baruh jadi gilak aplikasi paylater belum bayar bulan kali sekarang tanggal beda gada notifikasi bayar paylater rb telat hr denda rb edan","0"
"express baik","1"
"kacau nih aplikasi gua udah minta buat gopay blokir malah tutup mulu pdahal nggk tau apa kira cari uang mudah mungkin admin nih aplikasi anggota dpr mungkin","0"
"terimakasih aplikasi sangat bantu mudah giat hari hari","1"
"drivernya milih lokasi tujuanthe best gojek good job","1"
"gojek makin geblegtarip anter goceng nunggu resto lamamembagongkan","0"
"gopay later gak buat top up diamon game","1"
"aplikasi sering macet sndri","0"
"moga lebih baik maju","1"
"ok","1"
"update gopaylater ga gagal padahal selalu bayar terus mau update nunggu sampe","0"
"bagus","1"
"padahal daftar pakai ktp wni g","0"
"baik","1"
"belum gak pernah masalah sama sekali tahun tahun pake gojek gopay selalu aman entah kapan beberapa kali transaksi selalu lama banget pending beli pulsa sabtu siang minggu pagi gak masuk terus kali transaksi aplikasi sekarang selalu masuk browser dulu app redirection dulu langsung masuk gopay jadi kalau darurat pulsa kouta gak perlu wifi topup sekarang gak metode bayar selalu gak muncul dulu aman","0"
"banged","1"
"layan muas","1"
"ok","1"
"a","0"
"ok","1"
"ganggu","0"
"mantap","1"
"segala urus jadi mudah","1"
"sekarang suka ngehang gabisa mesen gofood restoran tentu","0"
"gopaypater","1"
"go plus nya pa scan foto dk mau nimbul aplikasi jlek","0"
"sejak jadi anak sultan aplikasi malah sering nge hang","1"
"minta bantu jawab","1"
"bayar lewat image gk kode qr ny kenal","0"
"ngotak dikit ama iklan nyepam terus kntl","0"
"ramahramah driver nya","1"
"lama g masalah slalu puas slalu dpt voucher ongkir sukses terus","1"
"aplikasi paling buruk pernah layan buruk","0"
"oke","1"
"aplikasi gopay sekarang bikin ribet masa sesuai punya akun gopay bilang nya setujuin gimana aplikasi gopay ga bener sekarang banyak atur gopay","0"
"mantap sangat mrmbantu","1"
"okorderan nya kaga masuk masuk","1"
"gopaylater nya migrasi bayar pakai","0"
"ada aplikasi gojek mudah masyarakat guna transportasi nyaman","1"
"msh oke lah","1"
"makin lama kok makin mahal yg tunai diskon ditinggiin dong","1"
"sangat bantu","1"
"woilahh update an baru ngelag parah tbtb kluar klik cari driver gosend coba d hp temen sama semuaa mohon segera d fix","0"
"kecewa gopayletter tdk guna upgrade padahal tdk pernah telat utk bayar","1"
"hampir selalu puas","1"
"aplikasi mudah guna","1"
"sering force close baik aplikasi","0"
"beri layan antar","1"
"woii knapa jadi berubahh dlu bayar yg selalu ditampilin via saldo gopay skrng napa ubah jadi tunai update bikin rugi","0"
"aplikasi aneh padahal rasa beri tip driver saldo kurang rb pa kasih bintang driver pdhl baru pilih tip","0"
"baru kok sering ngbug y","1"
"apalikasi knp sih kirim gopay ketemen ga biasa cepetpake aplikasi thn buka tambah bagus malah tambah ruwet banget","0"
"gud sngat bantu","1"
"jawa jawa aplikasi jawa gabener hapus aja","0"
"sangat bantu lalulintas macet","1"
"udah lama ga buka gojekiseng buka eh nyata skrg ngadain promo gede an terima kasih diskon gofood nya jek sering ngadain promonya","1"
"cukup bagus","1"
"benar gojek aman sering telepon hari kali pa angkat kaya komputer bukan orang bilang selamat guna gopay pinjam bla bla bla dong suruh henti sangat ganggu hari loh telp nya emang kalo pinjam gitu nomor bakal sebar trus teleponin terus padahal pinjam ga pernah","1"
"awal suka bgt sama gojek banyak diskon skrng ga lg skrng jarang voucher gofood pdhl kemaren natal saran kalo hari penting kek diskon","1"
"ok","1"
"balikin ku woy top up go pay mahal mahal malah ilang","0"
"good job","1"
"aplikasi bagus sangat manfaat","1"
"trimakasih atas layan gojek nya mudah rutinitas","1"
"enak","1"
"senang","1"
"merdeka jajah belanda malah aplikator jajah mitradrivernya customer bayar gofood normal ehhhh kasih driver cuma ribu rupiah order gk malu kalian jajah driver kalian sendiri kalian makan mewah mitra kalian panas hujan hujan makan alakadarnya benar jajah kalian aplikator tega bgt mengadain mitra jarak dekat resto lama prose gk kalian kasih punishment dasar jajah kalian petinggi gojek","0"
"praktis cepat","1"
"njir diupgrade gopay later denda lambat k minggu kalo lebih minggu tambah k telat hr udah ditelfon terus padahal denda laku ringan gopay later dulu","1"
"skrg gak atur limit gopay later padahal update atur bantu bgt buat usaha skrg limit kecil dong balikin limit tambahin dong limit","1"
"alhamdulillah","1"
"mf ma lama gak buka hp trim ma","1"
"layan customer service gojek sangat buruk lambat selesai masalah hitung x kirim tiket adu kait gopay plus lalu aplikasi tangan complain lalu sosmed instagram twitter semua slow respon maaf sekali kecewa gojek","0"
"gabisa login udah gitu lot parah","0"
"aneh lupa nomor ponsel lama malah suruh masukin nomor ponsel lamabagaimana cara cara mau buka akun lama ngasih bantu bantu","0"
"aplikasi goblox lu mau bangkrut shingga akun orang main dblokir aja kunci lu tau saldo brpa gopay gue ha lu diblaporin hukum pncurian dana saldo knpa pncutian dana krn saldo gue dstu banyak lu main blokir aja klo gue buat transaksi judi aneh bru lu blok appikasi idiot","0"
"pokok the best","1"
"update baru gojek sangat kecewa lot instal grab sekarang aplikasi sering respons paylater lebih jengkelin luna keluar tagih pay later belum lebih enak luna kapan jadi kaya begini saldo macet ngga ngapa ngapain aneh develop tambah ribet","0"
"tampil oke baik isi software rusak suka heng jangan langgan jadi kecewa bagus tambah sofware angsur fif motor mobil merek hp","1"
"topmarkotop","1"
"aplikasi nya bagus fitur nya lumayan lengkap respon driver nya ramah","1"
