content,sentiment
"Tolong kasih keringan bwt para driver'y.. Kasian bnyak yg ngeluh,, dari jarak yg di tempuh tdk sesuai ongkir'y.. Klw bisa kembali seperti semula🙏",1
Transaksi Loading parah,1
Siiipp,1
Nyaman dan cepat,1
👍👍👍👍,1
Apk nya bagus langsung bintang 5,1
"Sangat membantu,",1
Sangat memudahkan kita dalam bepergian tanpa memeliki kendaraan,1
Mantul....,1
"Bisa2 nya ojol ngedrop pesanan lain yg searah, pesanan ku jadi terlambat, ini sangat mengganggu x min, pantas aja gofood skrg dtg nya bisa 30 sampai 45 menit padahal ngk jauh, biarin lah ojol nya selesaikan 1 per 1 pesanan,aku yg pesan pertama aku juga yg d antar terakhir,",0
Cba dlu,0
Simpel,1
Makasih buat gojek 🙏,1
"Ga perlu sering"" dong update gojeknya !",1
Hallo ka kalau butuh bearing / laher / klaher boleh cek toko kami ya shopee.co.id/ladanqu,1
Parah parah kaga ada kehidupan in akun tambah parah aja,0
"udah premium malah ke riset , semenjak update terbaru",0
Mantap...,1
Nyari driver sampe 30menit gk sklian aja 2jam 3 jam gtu,0
Tlong perbaiki kendala saya tidak bisa buka menu gofod segera tangani,0
Sering dapet gratis ongkir. Mudah mencari alamat. Pkoknya apalah aku tanpa gojek. Huhu,1
Oke,1
bagus ramahh,1
"Ke amanan baik, sudah jarang penipuan mengatas nama kan gojek👍👍👍👍",1
Mantap,1
Top,1
Oke bnget,1
"Mantab, smoga di tambahin lagi voucernya",1
Sangant kecewa sekali dengan aplikasi gojek ini. Padahal aku gak pesan tapi sudah kepesan. Awalnya aku cuma lihat2 tapi belum kupencet beli trus hp ku lag dan ku kluarin dari apk eh pas asik2 main hp ada notifikasi peanan anda akan dibuat.,0
Tolong min. Aplikasi gojek sering stuck atau macet tiba tiba.promonya banyakin lagi min,1
Giliran sepi job ribut sepi orderan.giliran order d cancelin mulu. Aplikasi g ada manfaat nya,0
Go pay later bayar tepat waktu malah di nonaktifkan..taik gojek tau ga aku bayar,0
Membantu & Mempermudah aktivitas pengguna,1
Aplikasi sangat tidak mundukung untuk daftar dem lemak maen grab apo dk maxim,0
Sangat puas Hanya kadang sinyal aplikasi kalau sudah hujan,1
Coba driver d sortir lagi...sya mau ngirim2 barang pakai goshop susah skali! Akun sya ratting bagus masak masih susah nyarik driver!,0
🙏,1
"Gak bisa ngasih rating ke restoran nya, kecewa sih",0
"Biasanya kita bisa memantau pergerakan driver ketika mengambil makanan dan mengantar makanan, skrng kok ga bs lg lihat. Sm saja, membuat driver bisa curang, dan main dua kaki. Klo g di update system pantau yg order terhadap driver bs kacau. Makanan tambah lama dateng nya.",1
Luar biasa,1
"Nice, membantu. Note: titik lokasi kadang ga tepat, overall good.",1
Terimakasih saya sudah jadi mitra,1
"Harapan saya kedepannya sama PT GI, smga saja tidak banyak potongan kasian driver, setidaknya dikurangi potongan, spya sama2 sejahtera driver pun diuntungkan...",1
"Paylater saya di bekukan, padahal rutin bayar, aneh ni gojek....",0
Kenapa sangat sulit mencari driver,0
👍,1
good,1
TOP,1
Ok,1
Ku saya di pasihan 5bentang nya.,1
Lancar,1
Good,1
Aplikasinya bagus. Tapi kurang ny itu gak ada tombol atau opsi untuk chat resto duluan. Hari ini saya nunggu makanan sudah 2 jam lebih dan driver sudah 4 yang datang ke resto tp ttp gak bisa di ambil makanan ny karena pin ny gak keluar alasan kendala d hp orderny yg d bwa bos dan gk tau gimana cerita nya bisa kebawa. Saya mau batalin gk bisa. Kasian juga driver pada bulak balik ke resto. Coba kalo CS gojek ny sigap dan aplikasi ny ada opsi chat resto duluan. Mungkin gk sedongkol ini nunggu,0
Kenapa dihapus ulasan sy ttg gopaylater. Makin kesini makin gak jelas aja...paylater iklan dimana2 giliran upgrade aja langsung di tolak,1
"Setelah update ke versi terbaru, sangat disayangkan gojek bukannya berbenah, malah semakin mundur. Banyak bug, tiba-tiba aplikasi berhenti, gopaylater tidak bisa digunakan. Sudah biaya lain-lain banyak, ketambah biaya aplikasi, sekarang malah makin buruk kualitasnya. Jangan salahkan customer jika mereka pindah ke app serupa.",0
Driver car terlalu sombong ga mau ambil order argo pendek...udah gitu ngejelasin titik jemput aj susah banget ...ga mau ribet drivernya,1
Terima kasih,1
Susah untuk di download,1
"Kenapa saldo saya terpotong dan tidak di kembalikan ? Soalnya saya order gofood pesanan di batalkan restoran & saldo di potong pada akun saya ,sudah 2 kali terjadi , ini maksud gojek indonesia gimana ya? Tolong di klarifikasi Yang pertama 39.000 Yang kedua 53.000",0
Banyak promo,1
Bagus,1
Error tak berkesudahan,0
Aplikasi sangat mudah digunakan,1
Baru lagi mesen gofood Ko malah nambah rumit ya Plus lama bgt Dapet drivernya juah bgt Udah gitu lama bgt dapet drivernya Pik makin parah sih ini gojek,0
"Dulu bagus sekarang, sekarang kurang sebab lokasi terkininya nggk bisa dipakai, udah pas lokasinya malah ada catatan penjemputan yang ditentuin jadi titik jemput nya nggk sesuai, tolong dong gojek di perbaiki, nggk usah pakai batasan lokasi, misalnya di depan sini lah atau disini lah, susah jadinya, yang lain aman",1
TERIMA KASIH BANYAK DANA GUA DI KEMBALIIN COK 🤛🙏🙏🙏👍👍 KRNA SUATU MASALAH GUA MINTA REFUND KAN TRUS DIH KEMBALIIN DONG GILA MANTAP GOPAY MANTAP SELALU MENDENGARKAN JERITAN PENGGUNA MANTAP GOPAY GUA GAK TAU MO BILANG APA PKOKNYA TERIMAKASIH BANYAL SEBANYAK BNYAKNYA🙏💪🙏💪🙏💪🙏,1
Mantep,1
"mohon maaf bisa ga, jangan iklan iklan mulu setiap detik ke ganggu tau ga si",0
"Apasih cokk abis update gabisa dibuka, orang dah laper toll",0
"Saya Meras trbantu dngang ada aplikasi gojek/ gopey, tranfer lebih mudah dn cpt Saya ngk bingung lagi tranfer buat anak sekolah tinggal pencet sambil duduk langsung sampai, mksh gojek gopeh, kao selalu ada d hatiku",1
Membaik,1
Mantaps,1
good job,1
"parah .....parah,komplen nunggu 15 hari boro boro duitnye balik pihak cs jg dablek",0
Mantap,1
Merasa terbantu ada gojek,1
Terlalu mahall,0
mudah2han dapet go playlater,1
HIDUP LAGI CAPEK” NYA SALDO GOPAY MALAH ILANG 100 RB BANGKEEE,0
"Sangat sangat membantu, pokoknya bagusssss",1
Juos,1
Masalah lagi nih paylaternya,0
Kenapa aku tidak biza menginstal aplikasi inj,1
Membantu,1
Layanannya cukup baik,1
Okela,1
terimakasih drvery ramah👍,1
Promo gofood sekarang dikit.. gak kayak dulu.. padahal selalu langganan bulanan 😩,1
Siipp,1
"Sangat terbantu untuk aplikasi dan ojek online ini. Masukan nya supaya ada chat dalam aplikasi bisa pakai hangout utk jaga2 apabila pulsa  habis tp kalau paket sy suka beli perbulan, jadi masih bisa nanya driver sudah dimana pakai chat bebas pulsa itu, lalu sy pesan ketik stasiun Kemayoran dan pilihannya muncul sy pilih tapi tertulis Kemayoran saja, jadi driver suka nanya ""mau ke Kemayoran kemana?"". Padahal di pilihannya ada tp di klik tulisannya tidak spesifik, mohon diperbaharui.",1
Bagussssss,1
"Status pemesan gosen diklik tapi ga bisa dan ga muncul apapun, layak bintang satu",0
gudd,1
Seneng bisa pesan apa ja yg kita mau,1
Mantap layanannnya,1
Semuanya jossss,1
Semoga selalu berjaya di negara sendiri.... Go...gojek.... Goto sukses selalu,1
Updateeee terus,0
Sukak banget karena drivernya banyak yang baik-baik. Semangatt cari cuan para driver.,1
Sering force close,0
Aplikasi Sering keluar sendiri. Jujur setelah update sering ngebug ini aplikasi. Tolong di perbaiki,0
Kenapa pin selalu salah padahal udah bener sesuai sama kode otp,0
Mantul dan nyaman tepat waktu,1
Solusi belanja yg LG mager..mksh gojek,1
Sangat membantu sekali,1
Kemarin order Goshop.. keterangannya driver padat merayap coba lagi...eh...setelah coba lagi bbrp saat dapetnya 3 driver utk 1 pesanan yg sama.Kalo dicancel kasihan drivernya udah jauh2 pick up..terpaksa ambil semua meski ganti bbrp jenis pesanan...bikin nombok 3x ongkir. Kok bisa sih kalo pas eror kayak gitu?mohon sistemnya diperbaiki lagi.,0
bagus mantap,1
siip,1
Baik pelayananya,1
Agak meningkat untuk kali ini tapi sangat di sayangkan untuk akun² driver masih banyak yg bukan pake akun aslinya entah itu dpt dari beli akun org lain atau gimana tapi itu justru bisa bikin bahaya dan khawatir untuk sebagaian org,0
josss best of the best,1
Mantap wis n gaspoolll,1
the best,1
Baru yoba nig,1
"Saya barusan beli token listrik tetapi tidak bisa dipakai,seharga 200 ribu... bagaimana ini???listrik saya bunyi terus,sudah berulang kali memasukan token listrik tetapi tidak bisa terus. Saya beli 200 ribu menggunakan gopay. Dan saldo saya sudah terpotong Token listrik tidak bisa digunakan",0
Semoga lebih baik lagi,1
Mantap,1
sekarang mesen makanan lama banget sampe 1 jam lebih,0
Ok,1
"Meminta Upgrade aplikasi nya gak bijak.. Main langsung di non aktifkan aja aplikasi nya tanpa konfirmasi ke pengguna terlebih dahulu, di aplikasi kan ada saldo nya..",1
Aplikasi no 1 di muka bumi,1
Bisa Diandalkan,1
Gak bisa dipakai aplikasinya,0
Sering banget stuck aplikasinya.,0
Senang sih . Tapi semakin ke sini semakin terasa mahal. Karena diskon nya gak bisa di pakai ( pakai syarat2 tertentu ),1
Good job,1
"Gojek tidak bertanggung jawab, saya mesan gofood, ayam penyet, dadar, dan cah toge yang datang cuman ayam penyet dadar, dan saya sudah membuat memulai gopay later, tapi tidak ada tanggung jawab dari pihak gojek",0
"biaya jasa aplikasinya dimahalin terus, tapi ga pernah ada peningkatan aplikasi, setiap buka beberapa menit aplikasi stuck terus dan harus close dulu, nyari resto terdekat juga ga sesuai map, masa harus lewat sawah?? maping nya dibenerin",0
Jelek sekarang udah penjemputan lama banget mahal lagi tidak vouchernya tidak seperti aplikasi lainnya pindah kalau kayak gini ya,0
Memperbudah dan mempercepat kerja saya,1
Go Car selalu dapat titik driver yg jauh sehingga jmpt nya lama..beda sama Maxim..payah,0
Ternyaman terbaik ter the best,1
Server benerin kyk tokped sering muter2 terus saya coba ke apk sebelah maupun orange normal2 ae,0
Promonya aku suka 🤣,1
"Aplikasinya sangat membantu, mau pesan sesuatu jadi lebih gampang...",1
Ku kasih bintang 2 bukan karna apknya gk bagus ini cuma karna kesel nyari goride tapi gk nemu2 katanya gojek untuk trasnportasi juga tapi kok mesen goride sma sekali gk ada. Tolong donk dev,0
"Apk sering macet, lokasi sudah di kasih yang pas kadang maps pindah",1
Susah buat login,0
Bagus utk kebutuhan se hari2,1
"Bagus aplikasinya, banyak diskon juga dan pertahankan terus pelayanan terbaik nya",1
Paling cepat dan bagus service serta diskon nya 👍,1
Mantuulll,1
Terimakasih aplikasi gojeg,1
Semua lebih mudah Tampa ribet,1
"Mau bayar cash pake gopay, malah auto gopaylet, ngapa di set paylet dluan si, gopay bnyak isinya pdhal, mesti setting pembayaran utama dlu, jengkel bner",0
Sangat membantu apapun kondisinya,1
Jnlu,1
Membantu sekali,1
"Thanks gojek buat promo"" nya 😂💛",1
Mau bayar PAKE Qris di aplikasi Gojek Setelah pembaruan. Harus pakai sidik Jari. TAU HP GW GA BISA SIDIK JARI. PAYAH.,0
Kenapa kok gaka ada fitur cod ya saya kecewa,0
Sgt membantu,1
"Hidup lagi capek2 nya, mau keluar/hapus akun aja, gak bisa2, ngemis pengguna sekali, klo lgsg hapus apk, kan percuma akun masih aktiv, padahal baru daftar dan mau lgsg keluar",0
ok,1
"Heran, aplikasi gojek sekarang gak ada notifikasi",0
Ok.lah sangat membantu,1
"Kecewa bgt abis upgrade gopaylater malah gabisa dipake, gausah d upgrade temen2 gopaylaternya ntr gabisa d pake.Padahal jg bayar trs tiap bulan, yaudah beneran gak njajan lg lah pke gofood.",0
"Untuk sekarang aku beri rating satu dulu, iya sih apk nya bagus cuman pas kakak aku pesen gocar hp nya ketinggalan di mobilnya tapi sopir nya keburu pergi dan hp nya nggak di kembaliin dan nama akun kakak ku itu ZAHRA ATSUTURY dan mohon pada operator gojek mohon bantuannya untuk melacak keberadaannya sekarang, Makasih.",0
Ini kenapa layanan same day sama instant ga tersedia ya min,0
Bisa bantu saat lapar mana ada,0
Good too gojek... 👍👍👍,1
"Mau beli kuota Telkomsel, malah ga bisa otomatis connet gopay. Padahal dulunya otomatis bayar",1
"Download ini krn bsa dipake buat pembayaran KRL,dll mantap shh fitur nya . Thx...",1
Bagus Banget,1
Bagus,1
"Tolong utk kantor Gojek, tolong diperbaiki. Kalo titik penjemputan. Kadang2 saya selalu salah atau suka mentalnya jauh banget. Istilah katanya, ga sesuai. Terkadang driver sama castumer suka marah. Ya seperti itu sicnyalnya suka mental-mental, intinya 🙏",1
Didownload aza,0
"Bgus, terpercaya",1
"Uninstal...udh ga ada manfaatnya lagi, Paylater udh di Blokir/Tidak bisa digunakan lagi...",0
Sukses terus tingkatkan pelayan dan keamanan konsumen..,1
"Terakhir kasih Ulasan 28/10/2017 saya kasih bintang 5. Awal pakai sejak ada aplikasi ini.. segitu setianya saya pakai gojek. Semakin kesini bnyk berkurang promo Tambah mahal. Titik yg g sesuai dan malah jadi bikin kesel dan miskom sama driver. Trakhir ini, minta di upgrade paylater nya kok mlh jd downgrade ya.. limit 2,3jt jadi 500, pdhl ga pernah telat bayar. Klu pun telat 1 hari ga lebih. Dari jaman Lom ada paylater, saya top up gopay ga krg dari 1,5jt. kecewa banget ini anak sultan.",0
"Aneh, udh make voucher discon yg tadinya 7rb malah jadi 12rb.. Gokil",0
Matep,1
Cepat dan aman makasih Go-Jek 😊,1
Gak bisa masuk anjeng padahal ada jaringan,0
ok,1
Semakin kesini biaya adm mahal jadi mgkn bisa di evaluasi lagi agar ramah di kantong,1
ramah,1
"Kok, gojek belum masuk di daerah sintang - kalimantan Barat?",1
"Aku transfer gopay kemaren lusa ke bank, sampe sekarang gk masuk² tu uang nya, pas lapor ke cs, malah dijawab sama bot, itupun trs² an jawaban yang sama. Di gopay gada, ke rek saya juga ga masuk. Ini gimna sih, tolong yang bner aja lah, itu uang saya sampe sekarang gak masuk² ke rek saya. Tolong back up penyelesaian nya gmna, masa uang saya ilang gt aja. Perusahaan gede tapi kok malah kek gni si, padahal dari dulu sering pake dan gk pernah kyak gni. Tolong balikin uang saya.",0
Cocok,1
"maaf izin menyarankan untuk driver gocarnya di berikan arahan lagi, karena saya pake gocar sudah menunggu kemudian drivernya minta tip yang tidak sesuai tarif pesanan. dan masih ada juga yang mau berbuat tidak baik tolong kerja samanya. makasih 🙏.",1
Nice,1
"Gopay latter diupgrade malah ditolak,limit yang dari findaya malah gak bisa dipakai sama sekali,nyesel upgrade, disuruh coba lagi tahun depan,padahal semua transaksi pakai gopay,dan go club sudah juragan. Makin kesini Gojek makin buruk terutama karyawan IT nya, update terus tapi sering error terus",0
Gopay later nya plis jng dirubah dong.. Enakan yg sebelum nya.. Yg skrg ribet udh gtu jd gede bgt smpe 30jta .. Itu mah buat yg berduit aj,0
"Enak banget banyak promonya, gini terus ya gojek❤️",1
Udah 2hari ini buka gofood tiba² keluar sendiri ..,0
"Aplikasi rusak masa gua pengguna lama aktifin gopay later aja gak bisa bisa tulisan itu itu mulu minimal harus 21 kan tolol itu masa sampe 3 tahun kan tolol nya udh gila sih, eh sorry bukan gila tapi tingkat atas tolol nya terpelihara dengan baik oleh sistem aplikasi.!!!!",0
Sangat membantu,1
Banyakin promo lgii,1
Kenapa sekarang gak ada pergerakan kalau driver menuju ke restoran.... nanti kalau driver nya gak jalan jalan nunggu nya Berjam jam yg laper makin kelaparen padahal pesennya cuman Deket gak jauh,0
mantap nasi goreng nya,1
Memuaskan,1
Tolong segera aktifkan akun driver saya pak 🙏,1
Go josss,1
"Sebenarnya agak kecewa sih... stelah di upgrade gopaylater nya...malahan limit saya turun,dari 800k, skrang turun menjadi 500k,aneh aja padahal tiap bulan bayar ontime,stelah layanan gopaylater berpindah dari findaya ke multifinance anak bangsa (MAB). Tolong di perbaiki lagi system' tuh...biar pengguna gopaylater tidak kecewa.",0
Terimakasih gojek aplikasi layanan terbaik,1
"Semenjak munculnya update pada tanggal 18, menu antar jemput semakin rumit. Dulu tinggal pencet, dan alamat sudah sesuai dan langsung tertera di halaman utama pada menu go ride. Sekarang, bukannya titik jemput, lokasi tersebut malah menjadi titik antar, dan tidak se instan dulu.",0
Isi pulsa ke axis gk masuk2 knapa nih?,0
Ok,1
"Tolong lah untuk dari pihak Gojek terutama di bagian sistem top up pembayaran itu kalau pakai BCA One Klik tolong jangan adanya notifikasi ""Apakah kamu masuk dari HP lain?"" Ini terlalu meresahkan sebagai pengguna aplikasi Gojek saya kecewa dengan pemberitahuan seperti ini dikarenakan saya sudah hampir kirim kode otp berulang2 kali tetapi kode otp tersebut tidak masuk sama sekali saya sudah menanyakan kepada CS gojek juga untuk nomor kartu yang saya gunakan itu tidak ada masalah",0
Puas bngettt,1
Nice,1
Mantap,1
Terimakasih,1
"Apaan diskon 2000 perak, makin ke sini makin pelit",0
"Kenapa setelah di upgrade paylaternya jd tidak bisa dipakai, padahal udah lama pakai paylaternya, mengecewakan sekali. Udah ga bisa dipakai, daftar lg malah suruh setahun kemudian, gimana sih",0
Mantap,1
Lebih suka yg dulu. Klo goofood keliatan di maps ojolnya. Sekarang gak bsa melacak pesanan dah sampai apa belum. Gak asik,1
Ok,1
Kok Gak bisa ganti nomor handphone yg sdh tidak aktif ya skarang ke nomor handphone yg baru pasti nongol Error tidak dapat merubah nomor telepon. payah gojek sekarang. UNINSTALL AJA,0
Makin kesini aplktor bukan makin bagus mlh makin ga jls.kl ga niat ga ush buat aplktr,0
MACET TROSSS BLOK,0
"Saldo saya di akun gojek ngak bisa buat tf, padahal sebelum nya bisa setelah di perbarui malah ngak bisa sekarang masih nyantol 300 ribu.....ruwetttttttttt sumpahhhh, bikin kepala pecah sehari an ini, lapor gojek percuma ngak ada solusi malah ngak di kasih penjelasan",0
Sangat memuaskan🤗,1
sangat baik,1
"Hadeeuh .. gojek2 ,,peres terus kringet anak bangsaa",1
Lapar mau gopud malah udah kenyang sama ongkir + biaya tambahan . Mana ga dikasih voucher pula,0
Sudah bagus aplikasinya. Tapi tolong dong dibuat tampilannya lebh mudah dilihat. Jadi agak susah pakainya untuk pembaruan terbaru. Jadi bingung di mana letak akun. Hadeeeeh...,1
Aplikasi anjir,0
Okeeeh,1
Ok,1
"Duuhh Gojek tolong dong klo ngasi driver jgn yg jauh,,knp gk yg terdekat aja yg di kasi order ,, bikin ruwet aja.. Lama tau nungguin driver dtg.. Lebih jauh mereka ngambil paket drpd kirimnya.. Tolong di perbaiki sistemnya.. Jgn bikin repooootttt",0
Sangat nyaman,1
Apa bener kalian pendukung LGBT ??,1
"Kecewa setelah update ke gopay, payletter gabisa di gunakan lagi, padahal tepat waktu bayarnya.",0
Ngak sia sia,1
nice aplication,1
Terimakasih banyak yaa sangat bermanfaat,1
"Gada hujan gada angin, promo tiba tiba ilang, lapor cs gaada penyelesaian. Selama akun gabisa pakai promo, males pake lagi",0
